CustomerID,LastPurchase,Frequency,Monetary,AvgAmount,Recency,AvgInterval,Last3MonthsPurchases,ChurnFlag
C0371,2025-10-08,4,32100.0,8025.0,24,85.66666666666667,2.0,0
C0372,2025-09-05,7,64800.0,9257.142857142857,57,29.666666666666668,3.0,0
C0373,2025-09-05,6,57500.0,9583.333333333334,57,42.8,1.0,0
C0374,2025-10-10,4,52600.0,13150.0,22,80.33333333333333,2.0,0
C0375,2025-09-18,5,55400.0,11080.0,44,63.5,3.0,0
C0376,2025-05-10,4,31500.0,7875.0,175,33.666666666666664,0.0,1
C0377,2025-10-10,6,54000.0,9000.0,22,31.2,3.0,0
C0378,2025-10-22,8,93000.0,11625.0,10,41.0,4.0,0
C0379,2025-07-22,4,28800.0,7200.0,102,30.0,0.0,1
C0380,2025-08-10,5,50900.0,10180.0,83,34.0,1.0,0
C0381,2025-07-31,4,27300.0,6825.0,93,46.666666666666664,0.0,1
C0382,2025-09-21,10,122500.0,12250.0,41,28.88888888888889,1.0,0
C0383,2025-09-07,5,42200.0,8440.0,55,48.0,1.0,0
C0384,2025-04-16,3,41400.0,13800.0,199,40.5,0.0,1
C0385,2025-09-22,8,101900.0,12737.5,40,35.42857142857143,1.0,0
C0386,2025-10-19,8,95400.0,11925.0,13,41.142857142857146,2.0,0
C0387,2025-10-02,6,56000.0,9333.333333333334,30,50.2,1.0,0
C0388,2025-08-20,10,118800.0,11880.0,73,16.77777777777778,2.0,0
C0389,2025-07-31,7,56400.0,8057.142857142857,93,33.5,0.0,1
C0390,2025-10-26,7,94600.0,13514.285714285714,6,45.5,2.0,0
C0391,2025-05-31,5,63900.0,12780.0,154,23.5,0.0,1
C0392,2025-09-14,6,66900.0,11150.0,48,51.0,2.0,0
C0393,2025-09-06,7,75500.0,10785.714285714286,56,40.333333333333336,1.0,0
C0394,2025-07-15,7,77800.0,11114.285714285714,109,31.833333333333332,0.0,1
C0395,2025-10-05,10,110700.0,11070.0,27,29.444444444444443,3.0,0
C0396,2025-09-22,3,38600.0,12866.666666666666,40,98.0,1.0,0
C0397,2025-06-28,6,67900.0,11316.666666666666,126,23.8,0.0,1
C0398,2025-07-13,6,69300.0,11550.0,111,24.8,0.0,1
C0399,2025-10-13,3,33000.0,11000.0,19,107.5,1.0,0
C0400,2025-09-11,5,44700.0,8940.0,51,62.0,2.0,0
C0401,2025-09-05,5,53600.0,10720.0,57,61.5,2.0,0
C0402,2025-08-19,4,58100.0,14525.0,74,66.66666666666667,1.0,0
C0403,2025-10-21,6,76800.0,12800.0,11,47.0,4.0,0
C0404,2025-10-04,1,3400.0,3400.0,28,41.833333333333336,1.0,0
C0405,2025-09-28,10,90500.0,9050.0,34,20.666666666666668,4.0,0
C0406,2025-08-24,5,49500.0,9900.0,69,43.0,2.0,0
C0407,2025-10-03,5,47800.0,9560.0,29,51.0,3.0,0
C0408,2025-08-28,5,42900.0,8580.0,65,52.25,2.0,0
C0409,2025-10-29,6,77000.0,12833.333333333334,3,18.8,3.0,0
C0410,2025-10-09,3,26100.0,8700.0,23,128.5,1.0,0
C0411,2025-10-03,8,78000.0,9750.0,29,32.714285714285715,4.0,0
C0412,2025-10-03,6,52300.0,8716.666666666666,29,49.2,1.0,0
C0413,2025-09-22,4,25700.0,6425.0,40,76.33333333333333,1.0,0
C0414,2025-09-14,8,105900.0,13237.5,48,36.285714285714285,3.0,0
C0415,2025-07-25,3,32800.0,10933.333333333334,99,83.0,0.0,1
C0416,2025-10-05,5,50100.0,10020.0,27,22.25,3.0,0
C0417,2025-10-25,6,64300.0,10716.666666666666,7,58.0,3.0,0
C0418,2025-10-19,7,59500.0,8500.0,13,36.333333333333336,3.0,0
C0419,2025-10-05,5,67000.0,13400.0,27,56.5,1.0,0
C0420,2025-08-24,8,102000.0,12750.0,69,25.285714285714285,2.0,0
C0421,2025-07-30,6,59100.0,9850.0,94,35.6,0.0,1
C0422,2025-10-16,1,15800.0,15800.0,16,41.833333333333336,1.0,0
C0423,2025-10-30,6,49500.0,8250.0,2,57.4,3.0,0
C0424,2025-10-02,10,122200.0,12220.0,30,27.555555555555557,3.0,0
C0425,2025-07-04,1,1000.0,1000.0,120,41.833333333333336,0.0,1
C0426,2025-07-13,5,63900.0,12780.0,111,48.25,0.0,1
C0427,2025-07-22,6,63700.0,10616.666666666666,102,24.8,0.0,1
C0428,2025-10-24,4,32000.0,8000.0,8,70.66666666666667,2.0,0
C0429,2025-07-17,2,23000.0,11500.0,107,122.0,0.0,1
C0430,2025-08-11,1,13400.0,13400.0,82,41.833333333333336,1.0,0
C0431,2025-09-14,4,40000.0,10000.0,48,44.333333333333336,2.0,0
C0432,2025-10-02,4,43000.0,10750.0,30,61.0,3.0,0
C0433,2025-09-22,9,113700.0,12633.333333333334,40,30.625,2.0,0
C0434,2025-10-09,5,71900.0,14380.0,23,58.75,3.0,0
C0435,2025-10-25,8,98900.0,12362.5,7,32.857142857142854,2.0,0
C0436,2025-10-30,7,109700.0,15671.42857142857,2,47.333333333333336,3.0,0
C0437,2025-09-07,5,64700.0,12940.0,55,43.75,3.0,0
C0438,2025-08-04,6,58300.0,9716.666666666666,89,37.8,1.0,0
C0439,2025-10-25,8,63300.0,7912.5,7,35.714285714285715,4.0,0
C0440,2025-05-28,5,71300.0,14260.0,157,32.75,0.0,1
C0441,2025-10-29,7,82000.0,11714.285714285714,3,39.5,3.0,0
C0442,2025-10-14,7,69300.0,9900.0,18,43.0,1.0,0
C0443,2025-09-27,4,58100.0,14525.0,35,86.0,2.0,0
C0444,2025-10-01,6,71500.0,11916.666666666666,31,51.6,1.0,0
C0445,2025-10-20,6,80600.0,13433.333333333334,12,42.6,2.0,0
C0446,2025-10-12,12,114800.0,9566.666666666666,20,25.363636363636363,3.0,0
C0447,2025-10-30,6,63500.0,10583.333333333334,2,46.0,3.0,0
C0448,2025-10-09,13,151200.0,11630.76923076923,23,22.5,2.0,0
C0449,2025-08-30,2,16700.0,8350.0,63,106.0,1.0,0
C0450,2025-10-16,7,90300.0,12900.0,16,45.333333333333336,1.0,0
C0451,2025-08-18,6,75300.0,12550.0,75,32.8,1.0,0
C0452,2025-08-01,4,42000.0,10500.0,92,41.333333333333336,0.0,1
C0453,2025-10-10,10,107100.0,10710.0,22,30.333333333333332,3.0,0
C0454,2025-08-24,6,44800.0,7466.666666666667,69,46.8,2.0,0
C0455,2025-10-18,9,86700.0,9633.333333333334,14,35.0,3.0,0
C0456,2025-08-03,3,27500.0,9166.666666666666,90,87.5,1.0,0
C0457,2025-10-08,7,63000.0,9000.0,24,31.5,3.0,0
C0458,2025-09-04,8,89500.0,11187.5,58,20.857142857142858,1.0,0
C0459,2025-10-06,8,83300.0,10412.5,26,37.857142857142854,3.0,0
C0460,2025-10-09,7,80600.0,11514.285714285714,23,23.666666666666668,4.0,0
C0461,2025-06-30,5,37300.0,7460.0,124,35.75,0.0,1
C0462,2025-10-23,5,45600.0,9120.0,9,60.75,3.0,0
C0463,2025-10-20,6,53000.0,8833.333333333334,12,28.0,4.0,0
C0464,2025-10-23,6,43100.0,7183.333333333333,9,58.8,2.0,0
C0465,2025-09-30,4,29000.0,7250.0,32,50.0,2.0,0
C0466,2025-09-26,4,50400.0,12600.0,36,78.33333333333333,2.0,0
C0467,2025-09-30,8,79100.0,9887.5,32,22.714285714285715,4.0,0
C0468,2025-10-18,5,54600.0,10920.0,14,64.75,1.0,0
C0469,2025-10-14,4,48700.0,12175.0,18,75.33333333333333,3.0,0
C0470,2025-09-30,5,28600.0,5720.0,32,65.5,2.0,0
C0471,2025-10-14,7,62700.0,8957.142857142857,18,41.666666666666664,4.0,0
C0472,2025-06-19,3,41600.0,13866.666666666666,135,80.5,0.0,1
C0473,2025-07-05,7,81700.0,11671.42857142857,119,26.0,0.0,1
C0474,2025-08-26,4,30400.0,7600.0,67,46.333333333333336,1.0,0
C0475,2025-08-06,5,57000.0,11400.0,87,31.5,1.0,0
C0476,2025-07-26,5,47700.0,9540.0,98,49.25,0.0,1
C0477,2025-08-28,4,48200.0,12050.0,65,69.0,1.0,0
C0478,2025-10-09,5,59500.0,11900.0,23,66.25,2.0,0
C0479,2025-09-26,7,75100.0,10728.57142857143,36,44.0,3.0,0
C0480,2025-09-07,8,91300.0,11412.5,55,35.42857142857143,1.0,0
C0481,2025-07-06,4,48400.0,12100.0,118,53.0,0.0,1
C0482,2025-07-22,4,51400.0,12850.0,102,53.333333333333336,0.0,1
C0483,2025-10-11,7,91900.0,13128.57142857143,21,34.5,2.0,0
C0484,2025-07-25,8,54900.0,6862.5,99,28.714285714285715,0.0,1
C0485,2025-10-13,4,25500.0,6375.0,19,50.666666666666664,2.0,0
C0486,2025-08-22,7,98100.0,14014.285714285714,71,31.666666666666668,1.0,0
C0487,2025-09-17,7,81300.0,11614.285714285714,45,34.5,2.0,0
C0488,2025-10-28,12,134800.0,11233.333333333334,4,27.272727272727273,3.0,0
C0489,2025-10-22,6,62100.0,10350.0,10,57.8,1.0,0
C0490,2025-10-16,5,55700.0,11140.0,16,41.0,2.0,0
C0491,2025-10-26,5,44000.0,8800.0,6,63.25,1.0,0
C0492,2025-09-28,3,29100.0,9700.0,34,82.0,2.0,0
C0493,2025-08-05,7,77000.0,11000.0,88,30.833333333333332,1.0,0
C0494,2025-09-11,4,25100.0,6275.0,51,57.0,1.0,0
C0495,2025-10-08,5,63700.0,12740.0,24,59.75,2.0,0
C0496,2025-10-30,5,51800.0,10360.0,2,72.0,2.0,0
C0497,2025-09-22,4,44700.0,11175.0,40,54.666666666666664,1.0,0
C0498,2025-10-01,6,58600.0,9766.666666666666,31,52.4,3.0,0
C0499,2025-10-03,6,66100.0,11016.666666666666,29,52.8,3.0,0
C0500,2025-10-21,6,67400.0,11233.333333333334,11,54.0,2.0,0
C0501,2025-07-01,5,72400.0,14480.0,123,23.75,0.0,1
C0502,2025-07-06,8,94200.0,11775.0,118,24.714285714285715,0.0,1
C0503,2025-06-13,4,28400.0,7100.0,141,13.666666666666666,0.0,1
C0504,2025-08-13,5,48500.0,9700.0,80,55.75,1.0,0
C0505,2025-10-29,6,68200.0,11366.666666666666,3,59.4,3.0,0
C0506,2025-10-08,3,25600.0,8533.333333333334,24,110.5,1.0,0
C0507,2025-10-04,7,86500.0,12357.142857142857,28,37.333333333333336,2.0,0
C0508,2025-08-09,6,75700.0,12616.666666666666,84,40.6,1.0,0
C0509,2025-07-22,6,64800.0,10800.0,102,23.0,0.0,1
C0510,2025-05-16,2,17200.0,8600.0,169,131.0,0.0,1
C0511,2025-10-02,4,49700.0,12425.0,30,70.66666666666667,2.0,0
C0512,2025-10-04,4,26400.0,6600.0,28,57.666666666666664,2.0,0
C0513,2025-07-18,4,42200.0,10550.0,106,56.666666666666664,0.0,1
C0514,2025-04-26,1,12800.0,12800.0,189,41.833333333333336,0.0,1
C0515,2025-10-19,8,80700.0,10087.5,13,34.714285714285715,4.0,0
C0516,2025-10-08,9,90400.0,10044.444444444445,24,34.25,4.0,0
C0517,2025-10-03,6,51000.0,8500.0,29,36.8,1.0,0
C0518,2025-08-25,8,86000.0,10750.0,68,31.285714285714285,1.0,0
C0519,2025-10-24,2,26400.0,13200.0,8,244.0,1.0,0
C0520,2025-10-28,6,62800.0,10466.666666666666,4,53.0,2.0,0
C0521,2025-10-22,4,39500.0,9875.0,10,79.33333333333333,2.0,0
C0522,2025-10-17,3,31100.0,10366.666666666666,15,82.0,2.0,0
C0523,2025-10-21,7,48000.0,6857.142857142857,11,39.5,2.0,0
C0524,2025-10-28,6,68800.0,11466.666666666666,4,57.2,2.0,0
C0525,2025-10-16,7,64500.0,9214.285714285714,16,42.166666666666664,1.0,0
C0526,2025-09-20,6,62500.0,10416.666666666666,42,47.6,2.0,0
C0527,2025-09-08,5,55300.0,11060.0,54,42.75,1.0,0
C0528,2025-08-23,7,52300.0,7471.428571428572,70,29.833333333333332,2.0,0
C0529,2025-10-05,6,59300.0,9883.333333333334,27,55.2,3.0,0
C0530,2025-09-18,4,65500.0,16375.0,44,81.33333333333333,1.0,0
C0531,2025-09-16,8,80800.0,10100.0,46,33.714285714285715,2.0,0
C0532,2025-10-15,8,99500.0,12437.5,17,33.714285714285715,2.0,0
C0533,2025-10-29,6,53000.0,8833.333333333334,3,32.8,4.0,0
C0534,2025-10-30,5,46600.0,9320.0,2,75.0,2.0,0
C0535,2025-08-01,5,60800.0,12160.0,92,49.25,0.0,1
C0536,2025-05-04,5,38800.0,7760.0,181,16.75,0.0,1
C0537,2025-10-28,6,77200.0,12866.666666666666,4,58.8,4.0,0
C0538,2025-10-18,8,107100.0,13387.5,14,37.57142857142857,2.0,0
C0539,2025-10-18,5,49400.0,9880.0,14,72.25,1.0,0
C0540,2025-10-21,6,58900.0,9816.666666666666,11,58.0,2.0,0
C0541,2025-08-31,6,66800.0,11133.333333333334,62,28.6,3.0,0
C0542,2025-08-23,6,48500.0,8083.333333333333,70,46.2,1.0,0
C0543,2025-09-27,9,79700.0,8855.555555555555,35,28.25,2.0,0
C0544,2025-08-10,4,28300.0,7075.0,83,72.33333333333333,1.0,0
C0545,2025-08-12,4,29000.0,7250.0,81,65.33333333333333,1.0,0
C0546,2025-10-29,6,73600.0,12266.666666666666,3,36.8,2.0,0
C0547,2025-08-26,3,19500.0,6500.0,67,98.0,1.0,0
C0548,2025-04-27,3,30000.0,10000.0,188,58.0,0.0,1
C0549,2025-10-06,4,31200.0,7800.0,26,72.0,1.0,0
C0550,2025-09-29,8,99100.0,12387.5,33,35.142857142857146,3.0,0
C0551,2025-10-13,4,44200.0,11050.0,19,82.0,1.0,0
C0552,2025-09-30,9,97200.0,10800.0,32,33.5,4.0,0
C0553,2025-09-02,8,56400.0,7050.0,60,27.285714285714285,1.0,0
C0554,2025-05-15,5,41300.0,8260.0,170,31.5,0.0,1
C0555,2025-07-23,7,77600.0,11085.714285714286,101,32.833333333333336,0.0,1
C0556,2025-06-25,5,52500.0,10500.0,129,39.75,0.0,1
C0557,2025-10-09,7,70700.0,10100.0,23,39.833333333333336,3.0,0
C0558,2025-10-26,8,78600.0,9825.0,6,37.0,2.0,0
C0559,2025-09-24,6,82600.0,13766.666666666666,38,51.6,3.0,0
C0560,2025-08-01,4,33400.0,8350.0,92,35.0,0.0,1
C0561,2025-10-25,4,42100.0,10525.0,7,58.0,2.0,0
C0562,2025-09-01,6,60100.0,10016.666666666666,61,45.0,2.0,0
C0563,2025-09-30,6,45300.0,7550.0,32,45.0,4.0,0
C0564,2025-08-29,4,36400.0,9100.0,64,65.0,1.0,0
C0565,2025-10-19,8,87000.0,10875.0,13,41.57142857142857,2.0,0
C0566,2025-10-02,5,80000.0,16000.0,30,57.75,2.0,0
C0567,2025-09-19,4,24500.0,6125.0,43,85.66666666666667,1.0,0
C0568,2025-10-08,4,52400.0,13100.0,24,70.0,1.0,0
C0569,2025-10-13,10,124200.0,12420.0,19,29.11111111111111,4.0,0
C0570,2025-10-18,7,61800.0,8828.57142857143,14,48.0,2.0,0
C0571,2025-08-27,6,77700.0,12950.0,66,33.6,3.0,0
C0572,2025-10-19,8,95200.0,11900.0,13,39.857142857142854,3.0,0
C0573,2025-09-04,3,15900.0,5300.0,58,71.0,1.0,0
C0574,2025-10-29,8,79400.0,9925.0,3,36.57142857142857,2.0,0
C0575,2025-07-10,6,59300.0,9883.333333333334,114,31.8,0.0,1
C0576,2025-08-07,5,41000.0,8200.0,86,49.75,1.0,0
C0577,2025-10-28,8,80100.0,10012.5,4,41.857142857142854,3.0,0
C0578,2025-10-27,5,59400.0,11880.0,5,45.5,4.0,0
C0579,2025-08-19,3,22900.0,7633.333333333333,74,9.0,2.0,0
C0580,2025-10-05,11,112700.0,10245.454545454546,27,26.8,3.0,0
C0581,2025-09-13,8,80200.0,10025.0,49,31.428571428571427,1.0,0
C0582,2025-08-23,6,72900.0,12150.0,70,41.8,1.0,0
C0583,2025-07-10,4,31700.0,7925.0,114,30.666666666666668,0.0,1
C0584,2025-09-30,10,93300.0,9330.0,32,24.444444444444443,5.0,0
C0585,2025-05-06,2,24500.0,12250.0,179,24.0,0.0,1
C0586,2025-09-25,6,55100.0,9183.333333333334,37,44.0,2.0,0
C0587,2025-08-17,3,24100.0,8033.333333333333,76,76.0,1.0,0
C0588,2025-09-24,2,34900.0,17450.0,38,97.0,1.0,0
C0589,2025-09-27,12,122700.0,10225.0,35,23.09090909090909,4.0,0
C0590,2025-10-12,3,28600.0,9533.333333333334,20,123.0,2.0,0
C0591,2025-09-15,4,34700.0,8675.0,47,74.66666666666667,1.0,0
C0592,2025-09-22,8,78000.0,9750.0,40,33.857142857142854,2.0,0
C0593,2025-05-12,4,43400.0,10850.0,173,43.666666666666664,0.0,1
C0594,2025-09-18,2,19500.0,9750.0,44,21.0,2.0,0
C0595,2025-08-05,3,32100.0,10700.0,88,41.5,1.0,0
C0596,2025-06-10,3,29500.0,9833.333333333334,144,75.5,0.0,1
C0597,2025-10-05,7,65900.0,9414.285714285714,27,43.0,3.0,0
C0598,2025-09-22,7,80400.0,11485.714285714286,40,36.0,1.0,0
C0599,2025-10-27,4,28400.0,7100.0,5,99.0,1.0,0
C0600,2025-10-21,10,90900.0,9090.0,11,31.11111111111111,2.0,0
C0601,2025-08-18,8,79800.0,9975.0,75,29.857142857142858,1.0,0
C0602,2025-08-03,9,81600.0,9066.666666666666,90,24.0,1.0,0
C0603,2025-09-21,11,105300.0,9572.727272727272,41,23.4,5.0,0
C0604,2025-07-31,3,8100.0,2700.0,93,97.5,0.0,1
C0605,2025-10-04,6,54200.0,9033.333333333334,28,35.2,4.0,0
C0606,2025-10-03,3,29700.0,9900.0,29,67.0,1.0,0
C0607,2025-10-20,7,99200.0,14171.42857142857,12,48.166666666666664,3.0,0
C0608,2025-10-26,6,69800.0,11633.333333333334,6,48.4,4.0,0
C0609,2025-10-09,4,53900.0,13475.0,23,59.666666666666664,1.0,0
C0610,2025-10-02,8,54200.0,6775.0,30,34.42857142857143,3.0,0
C0611,2025-08-08,8,64100.0,8012.5,85,30.714285714285715,1.0,0
C0612,2025-09-05,3,28900.0,9633.333333333334,57,102.0,1.0,0
C0613,2025-09-20,8,92000.0,11500.0,42,37.285714285714285,2.0,0
C0614,2025-10-05,5,46700.0,9340.0,27,65.25,2.0,0
C0615,2025-10-09,10,103800.0,10380.0,23,29.0,6.0,0
C0616,2025-09-28,7,99200.0,14171.42857142857,34,38.666666666666664,1.0,0
C0617,2025-07-29,5,46000.0,9200.0,95,48.0,0.0,1
C0618,2025-07-21,4,43700.0,10925.0,103,65.33333333333333,0.0,1
C0619,2025-06-20,5,62400.0,12480.0,134,35.5,0.0,1
C0620,2025-10-01,4,56700.0,14175.0,31,55.666666666666664,2.0,0
C0621,2025-10-29,5,49400.0,9880.0,3,61.25,2.0,0
C0622,2025-10-24,4,48600.0,12150.0,8,89.33333333333333,2.0,0
C0623,2025-08-22,6,56000.0,9333.333333333334,71,44.2,1.0,0
C0624,2025-10-14,10,121900.0,12190.0,18,29.88888888888889,4.0,0
C0625,2025-03-06,2,23200.0,11600.0,240,38.0,0.0,1
C0626,2025-09-06,7,70500.0,10071.42857142857,56,41.333333333333336,2.0,0
C0627,2025-08-05,4,48100.0,12025.0,88,46.333333333333336,1.0,0
C0628,2025-09-21,6,70700.0,11783.333333333334,41,50.2,2.0,0
C0629,2025-10-13,7,79700.0,11385.714285714286,19,40.333333333333336,3.0,0
C0630,2025-08-06,6,87700.0,14616.666666666666,87,43.2,1.0,0
C0631,2025-06-12,5,50400.0,10080.0,142,36.25,0.0,1
C0632,2025-10-18,7,84600.0,12085.714285714286,14,44.333333333333336,4.0,0
C0633,2025-09-03,11,128900.0,11718.181818181818,59,20.1,1.0,0
C0634,2025-09-05,5,56900.0,11380.0,57,50.0,1.0,0
C0635,2025-10-27,5,44700.0,8940.0,5,74.5,1.0,0
C0636,2025-10-19,4,33800.0,8450.0,13,55.666666666666664,3.0,0
C0637,2025-09-02,3,30200.0,10066.666666666666,60,92.0,1.0,0
C0638,2025-10-13,7,66700.0,9528.57142857143,19,38.166666666666664,3.0,0
C0639,2025-10-11,6,57800.0,9633.333333333334,21,53.0,1.0,0
C0640,2025-10-08,5,46600.0,9320.0,24,60.0,1.0,0
C0641,2025-10-15,11,86600.0,7872.727272727273,17,20.5,3.0,0
C0642,2025-08-08,8,113400.0,14175.0,85,30.857142857142858,1.0,0
C0643,2025-10-11,7,72400.0,10342.857142857143,21,46.666666666666664,3.0,0
C0644,2025-10-12,3,24700.0,8233.333333333334,20,71.0,1.0,0
C0645,2025-08-31,10,126100.0,12610.0,62,25.333333333333332,2.0,0
C0646,2025-10-02,7,81100.0,11585.714285714286,30,28.833333333333332,2.0,0
C0647,2025-09-30,5,57200.0,11440.0,32,45.5,1.0,0
C0648,2025-09-26,8,90700.0,11337.5,36,36.57142857142857,1.0,0
C0649,2025-10-14,8,84500.0,10562.5,18,39.285714285714285,4.0,0
C0650,2025-07-26,4,41200.0,10300.0,98,53.666666666666664,0.0,1
C0651,2025-10-20,4,36500.0,9125.0,12,93.0,1.0,0
C0652,2025-10-17,9,81600.0,9066.666666666666,15,28.375,5.0,0
C0653,2025-09-27,6,43500.0,7250.0,35,52.6,1.0,0
C0654,2025-10-01,3,27000.0,9000.0,31,57.5,1.0,0
C0655,2025-08-30,6,75900.0,12650.0,63,45.6,1.0,0
C0656,2025-10-28,7,81500.0,11642.857142857143,4,45.333333333333336,2.0,0
C0657,2025-08-30,5,61400.0,12280.0,63,58.75,2.0,0
C0658,2025-09-26,9,93700.0,10411.111111111111,36,25.125,3.0,0
C0659,2025-08-18,5,70100.0,14020.0,75,56.25,2.0,0
C0660,2025-10-13,7,74000.0,10571.42857142857,19,44.833333333333336,2.0,0
C0661,2025-10-22,6,67000.0,11166.666666666666,10,46.6,4.0,0
C0662,2025-07-28,2,37200.0,18600.0,96,177.0,0.0,1
C0663,2025-10-13,3,36600.0,12200.0,19,119.5,2.0,0
C0664,2025-10-18,11,158300.0,14390.90909090909,14,24.1,1.0,0
C0665,2025-10-08,10,99600.0,9960.0,24,30.22222222222222,1.0,0
C0666,2025-10-21,6,71100.0,11850.0,11,55.8,2.0,0
C0667,2025-07-28,8,110000.0,13750.0,96,27.142857142857142,0.0,1
C0668,2025-10-25,8,80200.0,10025.0,7,35.142857142857146,3.0,0
C0669,2025-06-18,5,64100.0,12820.0,136,27.25,0.0,1
C0670,2025-10-13,3,25000.0,8333.333333333334,19,81.0,2.0,0
C0671,2025-08-13,3,33200.0,11066.666666666666,80,89.0,1.0,0
C0672,2025-10-25,5,74700.0,14940.0,7,51.75,2.0,0
C0673,2025-10-07,7,104300.0,14900.0,25,46.0,2.0,0
C0674,2025-08-16,7,77200.0,11028.57142857143,77,31.166666666666668,1.0,0
C0675,2025-07-15,7,80000.0,11428.57142857143,109,23.333333333333332,0.0,1
C0676,2025-09-21,5,59000.0,11800.0,41,49.0,1.0,0
C0677,2025-08-31,7,102800.0,14685.714285714286,62,31.833333333333332,1.0,0
C0678,2025-10-24,2,15100.0,7550.0,8,155.0,1.0,0
C0679,2025-08-13,8,81200.0,10150.0,80,31.285714285714285,1.0,0
C0680,2025-10-18,10,133400.0,13340.0,14,32.0,2.0,0
C0681,2025-10-30,7,91700.0,13100.0,2,30.5,2.0,0
C0682,2025-09-25,5,57600.0,11520.0,37,59.5,2.0,0
C0683,2025-09-27,3,34900.0,11633.333333333334,35,17.5,3.0,0
C0684,2025-09-26,10,118800.0,11880.0,36,27.88888888888889,3.0,0
C0685,2025-10-28,9,89500.0,9944.444444444445,4,37.375,2.0,0
C0686,2025-08-31,7,77000.0,11000.0,62,37.0,2.0,0
C0687,2025-09-29,3,20600.0,6866.666666666667,33,71.0,1.0,0
C0688,2025-09-13,7,91100.0,13014.285714285714,49,38.833333333333336,3.0,0
C0689,2025-10-11,4,37000.0,9250.0,21,58.0,2.0,0
C0690,2025-10-15,6,61300.0,10216.666666666666,17,55.6,3.0,0
C0691,2025-10-20,8,58000.0,7250.0,12,41.142857142857146,2.0,0
C0692,2025-08-01,6,71000.0,11833.333333333334,92,39.2,0.0,1
C0693,2025-08-13,7,96600.0,13800.0,80,37.166666666666664,1.0,0
C0694,2025-09-09,5,65400.0,13080.0,53,62.75,1.0,0
C0695,2025-01-21,1,13700.0,13700.0,284,41.833333333333336,0.0,1
C0696,2025-10-24,4,46000.0,11500.0,8,81.0,1.0,0
C0697,2025-10-07,3,28600.0,9533.333333333334,25,70.5,1.0,0
C0698,2025-10-29,9,72200.0,8022.222222222223,3,35.875,5.0,0
C0699,2025-08-25,8,95900.0,11987.5,68,31.142857142857142,2.0,0
C0700,2025-09-11,5,54200.0,10840.0,51,54.25,1.0,0
C0701,2025-09-19,5,74000.0,14800.0,43,60.5,1.0,0
C0702,2025-08-20,3,21900.0,7300.0,73,84.0,1.0,0
C0703,2025-09-26,7,43800.0,6257.142857142857,36,23.0,3.0,0
C0704,2025-08-21,8,101400.0,12675.0,72,33.0,1.0,0
C0705,2025-09-21,6,50000.0,8333.333333333334,41,51.0,1.0,0
C0706,2025-10-27,7,93700.0,13385.714285714286,5,42.833333333333336,3.0,0
C0707,2025-09-22,4,45900.0,11475.0,40,85.66666666666667,1.0,0
C0708,2025-10-25,7,56000.0,8000.0,7,43.5,3.0,0
C0709,2025-09-24,6,63700.0,10616.666666666666,38,37.6,3.0,0
C0710,2025-09-25,6,73200.0,12200.0,37,52.2,2.0,0
C0711,2025-07-16,3,30100.0,10033.333333333334,108,82.5,0.0,1
C0712,2025-10-23,7,35300.0,5042.857142857143,9,33.833333333333336,3.0,0
C0713,2025-10-21,9,118700.0,13188.888888888889,11,32.375,2.0,0
C0714,2025-08-29,5,57200.0,11440.0,64,44.0,2.0,0
C0715,2025-09-18,4,36700.0,9175.0,44,34.0,1.0,0
C0716,2025-07-14,5,47500.0,9500.0,110,30.5,0.0,1
C0717,2025-08-26,7,68700.0,9814.285714285714,67,38.0,2.0,0
C0718,2025-09-17,4,37200.0,9300.0,45,82.66666666666667,1.0,0
C0719,2025-10-19,4,34200.0,8550.0,13,30.666666666666668,3.0,0
C0720,2025-10-11,7,62000.0,8857.142857142857,21,45.166666666666664,3.0,0
C0721,2025-06-12,2,18000.0,9000.0,142,145.0,0.0,1
C0722,2025-10-22,5,32000.0,6400.0,10,56.25,2.0,0
C0723,2025-10-26,10,130100.0,13010.0,6,28.88888888888889,5.0,0
C0724,2025-08-28,6,37200.0,6200.0,65,39.8,1.0,0
C0725,2025-08-27,7,54300.0,7757.142857142857,66,31.0,3.0,0
C0726,2025-09-09,7,82800.0,11828.57142857143,53,33.333333333333336,2.0,0
C0727,2025-09-25,7,55200.0,7885.714285714285,37,32.666666666666664,4.0,0
C0728,2025-10-06,5,55100.0,11020.0,26,56.5,2.0,0
C0729,2025-10-30,8,52800.0,6600.0,2,41.57142857142857,3.0,0
C0730,2025-09-06,5,41600.0,8320.0,56,45.75,3.0,0
C0731,2025-10-03,7,100700.0,14385.714285714286,29,43.833333333333336,3.0,0
C0732,2025-09-10,6,70600.0,11766.666666666666,52,45.8,2.0,0
C0733,2025-10-13,6,75500.0,12583.333333333334,19,44.8,5.0,0
C0734,2025-09-16,4,51200.0,12800.0,46,43.333333333333336,2.0,0
C0735,2025-10-22,7,80800.0,11542.857142857143,10,46.5,1.0,0
C0736,2025-09-22,6,77100.0,12850.0,40,51.4,1.0,0
C0737,2025-10-25,13,144500.0,11115.384615384615,7,23.0,4.0,0
C0738,2025-10-10,5,21900.0,4380.0,22,54.5,2.0,0
C0739,2025-08-22,5,34100.0,6820.0,71,47.5,1.0,0
C0740,2025-10-15,6,81600.0,13600.0,17,46.0,1.0,0
C0741,2025-07-18,6,49900.0,8316.666666666666,106,37.6,0.0,1
